#fixingDate,fixingId,fixingValue
2015-12-15,EUR-EURIBOR-2W,-0.0023400000
2015-12-16,EUR-EURIBOR-2W,-0.0022900000
2015-12-17,EUR-EURIBOR-2W,-0.0022900000
2015-12-18,EUR-EURIBOR-2W,-0.0022800000
2015-12-21,EUR-EURIBOR-2W,-0.0022700000
2015-12-22,EUR-EURIBOR-2W,-0.0022800000
2015-12-23,EUR-EURIBOR-2W,-0.0022500000
2015-12-24,EUR-EURIBOR-2W,-0.0022400000
2015-12-28,EUR-EURIBOR-2W,-0.0022600000
2015-12-29,EUR-EURIBOR-2W,-0.0022700000
2015-12-30,EUR-EURIBOR-2W,-0.0023500000
2015-12-31,EUR-EURIBOR-2W,-0.0023600000
2016-01-04,EUR-EURIBOR-2W,-0.0024100000
2016-01-05,EUR-EURIBOR-2W,-0.0024300000
2016-01-06,EUR-EURIBOR-2W,-0.0024800000
2016-01-07,EUR-EURIBOR-2W,-0.0024900000
2016-01-08,EUR-EURIBOR-2W,-0.0025100000
2016-01-11,EUR-EURIBOR-2W,-0.0025100000
2016-01-12,EUR-EURIBOR-2W,-0.0025200000
2016-01-13,EUR-EURIBOR-2W,-0.0025300000
2016-01-14,EUR-EURIBOR-2W,-0.0025100000
2016-01-15,EUR-EURIBOR-2W,-0.0025200000
2016-01-18,EUR-EURIBOR-2W,-0.0025200000
2016-01-19,EUR-EURIBOR-2W,-0.0025100000
2016-01-20,EUR-EURIBOR-2W,-0.0025400000
2016-01-21,EUR-EURIBOR-2W,-0.0025400000
2016-01-22,EUR-EURIBOR-2W,-0.0025400000
2016-01-25,EUR-EURIBOR-2W,-0.0025200000
2016-01-26,EUR-EURIBOR-2W,-0.0025200000
2016-01-27,EUR-EURIBOR-2W,-0.0025100000
2016-01-28,EUR-EURIBOR-2W,-0.0025100000
2016-01-29,EUR-EURIBOR-2W,-0.0025100000
2016-02-01,EUR-EURIBOR-2W,-0.0025200000
2016-02-02,EUR-EURIBOR-2W,-0.0025100000
2016-02-03,EUR-EURIBOR-2W,-0.0025400000
2016-02-04,EUR-EURIBOR-2W,-0.0025600000
2015-08-03,EUR-EURIBOR-3M,-0.0002300000
2015-08-04,EUR-EURIBOR-3M,-0.0002300000
2015-08-05,EUR-EURIBOR-3M,-0.0002400000
2015-08-06,EUR-EURIBOR-3M,-0.0002400000
2015-08-07,EUR-EURIBOR-3M,-0.0002400000
2015-08-10,EUR-EURIBOR-3M,-0.0002400000
2015-08-11,EUR-EURIBOR-3M,-0.0002400000
2015-08-12,EUR-EURIBOR-3M,-0.0002400000
2015-08-13,EUR-EURIBOR-3M,-0.0002400000
2015-08-14,EUR-EURIBOR-3M,-0.0002500000
2015-08-17,EUR-EURIBOR-3M,-0.0002700000
2015-08-18,EUR-EURIBOR-3M,-0.0002800000
2015-08-19,EUR-EURIBOR-3M,-0.0002900000
2015-08-20,EUR-EURIBOR-3M,-0.0003000000
2015-08-21,EUR-EURIBOR-3M,-0.0003100000
2015-08-24,EUR-EURIBOR-3M,-0.0003200000
2015-08-25,EUR-EURIBOR-3M,-0.0003300000
2015-08-26,EUR-EURIBOR-3M,-0.0003300000
2015-08-27,EUR-EURIBOR-3M,-0.0003300000
2015-08-28,EUR-EURIBOR-3M,-0.0003300000
2015-08-31,EUR-EURIBOR-3M,-0.0003300000
2015-09-01,EUR-EURIBOR-3M,-0.0003300000
2015-09-02,EUR-EURIBOR-3M,-0.0003300000
2015-09-03,EUR-EURIBOR-3M,-0.0003300000
2015-09-04,EUR-EURIBOR-3M,-0.0003400000
2015-09-07,EUR-EURIBOR-3M,-0.0003400000
2015-09-08,EUR-EURIBOR-3M,-0.0003500000
2015-09-09,EUR-EURIBOR-3M,-0.0003500000
2015-09-10,EUR-EURIBOR-3M,-0.0003600000
2015-09-11,EUR-EURIBOR-3M,-0.0003800000
2015-09-14,EUR-EURIBOR-3M,-0.0003800000
2015-09-15,EUR-EURIBOR-3M,-0.0003600000
2015-09-16,EUR-EURIBOR-3M,-0.0003700000
2015-09-17,EUR-EURIBOR-3M,-0.0003700000
2015-09-18,EUR-EURIBOR-3M,-0.0003700000
2015-09-21,EUR-EURIBOR-3M,-0.0003800000
2015-09-22,EUR-EURIBOR-3M,-0.0003900000
2015-09-23,EUR-EURIBOR-3M,-0.0003900000
2015-09-24,EUR-EURIBOR-3M,-0.0004000000
2015-09-25,EUR-EURIBOR-3M,-0.0004100000
2015-09-28,EUR-EURIBOR-3M,-0.0004100000
2015-09-29,EUR-EURIBOR-3M,-0.0004100000
2015-09-30,EUR-EURIBOR-3M,-0.0004000000
2015-10-01,EUR-EURIBOR-3M,-0.0004300000
2015-10-02,EUR-EURIBOR-3M,-0.0004400000
2015-10-05,EUR-EURIBOR-3M,-0.0004600000
2015-10-06,EUR-EURIBOR-3M,-0.0004600000
2015-10-07,EUR-EURIBOR-3M,-0.0004600000
2015-10-08,EUR-EURIBOR-3M,-0.0004800000
2015-10-09,EUR-EURIBOR-3M,-0.0004900000
2015-10-12,EUR-EURIBOR-3M,-0.0004900000
2015-10-13,EUR-EURIBOR-3M,-0.0004900000
2015-10-14,EUR-EURIBOR-3M,-0.0004900000
2015-10-15,EUR-EURIBOR-3M,-0.0005200000
2015-10-16,EUR-EURIBOR-3M,-0.0005100000
2015-10-19,EUR-EURIBOR-3M,-0.0005400000
2015-10-20,EUR-EURIBOR-3M,-0.0005300000
2015-10-21,EUR-EURIBOR-3M,-0.0005300000
2015-10-22,EUR-EURIBOR-3M,-0.0005300000
2015-10-23,EUR-EURIBOR-3M,-0.0006100000
2015-10-26,EUR-EURIBOR-3M,-0.0006400000
2015-10-27,EUR-EURIBOR-3M,-0.0006600000
2015-10-28,EUR-EURIBOR-3M,-0.0006700000
2015-10-29,EUR-EURIBOR-3M,-0.0006800000
2015-10-30,EUR-EURIBOR-3M,-0.0006800000
2015-11-02,EUR-EURIBOR-3M,-0.0006600000
2015-11-03,EUR-EURIBOR-3M,-0.0006900000
2015-11-04,EUR-EURIBOR-3M,-0.0006900000
2015-11-05,EUR-EURIBOR-3M,-0.0007100000
2015-11-06,EUR-EURIBOR-3M,-0.0007300000
2015-11-09,EUR-EURIBOR-3M,-0.0007300000
2015-11-10,EUR-EURIBOR-3M,-0.0007700000
2015-11-11,EUR-EURIBOR-3M,-0.0007900000
2015-11-12,EUR-EURIBOR-3M,-0.0008100000
2015-11-13,EUR-EURIBOR-3M,-0.0008300000
2015-11-16,EUR-EURIBOR-3M,-0.0008600000
2015-11-17,EUR-EURIBOR-3M,-0.0009100000
2015-11-18,EUR-EURIBOR-3M,-0.0009200000
2015-11-19,EUR-EURIBOR-3M,-0.0009200000
2015-11-20,EUR-EURIBOR-3M,-0.0009500000
2015-11-23,EUR-EURIBOR-3M,-0.0009900000
2015-11-24,EUR-EURIBOR-3M,-0.0010400000
2015-11-25,EUR-EURIBOR-3M,-0.0010400000
2015-11-26,EUR-EURIBOR-3M,-0.0010900000
2015-11-27,EUR-EURIBOR-3M,-0.0011300000
2015-11-30,EUR-EURIBOR-3M,-0.0011400000
2015-12-01,EUR-EURIBOR-3M,-0.0011600000
2015-12-02,EUR-EURIBOR-3M,-0.0011800000
2015-12-03,EUR-EURIBOR-3M,-0.0012400000
2015-12-04,EUR-EURIBOR-3M,-0.0011300000
2015-12-07,EUR-EURIBOR-3M,-0.0011300000
2015-12-08,EUR-EURIBOR-3M,-0.0011600000
2015-12-09,EUR-EURIBOR-3M,-0.0011900000
2015-12-10,EUR-EURIBOR-3M,-0.0012500000
2015-12-11,EUR-EURIBOR-3M,-0.0012800000
2015-12-14,EUR-EURIBOR-3M,-0.0012900000
2015-12-15,EUR-EURIBOR-3M,-0.0013200000
2015-12-16,EUR-EURIBOR-3M,-0.0013300000
2015-12-17,EUR-EURIBOR-3M,-0.0013300000
2015-12-18,EUR-EURIBOR-3M,-0.0013100000
2015-12-21,EUR-EURIBOR-3M,-0.0013000000
2015-12-22,EUR-EURIBOR-3M,-0.0013100000
2015-12-23,EUR-EURIBOR-3M,-0.0013100000
2015-12-24,EUR-EURIBOR-3M,-0.0013100000
2015-12-28,EUR-EURIBOR-3M,-0.0013100000
2015-12-29,EUR-EURIBOR-3M,-0.0013200000
2015-12-30,EUR-EURIBOR-3M,-0.0013200000
2015-12-31,EUR-EURIBOR-3M,-0.0013100000
2016-01-04,EUR-EURIBOR-3M,-0.0013200000
2016-01-05,EUR-EURIBOR-3M,-0.0013300000
2016-01-06,EUR-EURIBOR-3M,-0.0013600000
2016-01-07,EUR-EURIBOR-3M,-0.0014200000
2016-01-08,EUR-EURIBOR-3M,-0.0014300000
2016-01-11,EUR-EURIBOR-3M,-0.0014300000
2016-01-12,EUR-EURIBOR-3M,-0.0014400000
2016-01-13,EUR-EURIBOR-3M,-0.0014400000
2016-01-14,EUR-EURIBOR-3M,-0.0014300000
2016-01-15,EUR-EURIBOR-3M,-0.0014200000
2016-01-18,EUR-EURIBOR-3M,-0.0014200000
2016-01-19,EUR-EURIBOR-3M,-0.0014300000
2016-01-20,EUR-EURIBOR-3M,-0.0014400000
2016-01-21,EUR-EURIBOR-3M,-0.0014600000
2016-01-22,EUR-EURIBOR-3M,-0.0015200000
2016-01-25,EUR-EURIBOR-3M,-0.0015500000
2016-01-26,EUR-EURIBOR-3M,-0.0015800000
2016-01-27,EUR-EURIBOR-3M,-0.0015900000
2016-01-28,EUR-EURIBOR-3M,-0.0016000000
2016-01-29,EUR-EURIBOR-3M,-0.0016200000
2016-02-01,EUR-EURIBOR-3M,-0.0016200000
2016-02-02,EUR-EURIBOR-3M,-0.0016100000
2016-02-03,EUR-EURIBOR-3M,-0.0016200000
2016-02-04,EUR-EURIBOR-3M,-0.0016600000
2015-08-03,EUR-EURIBOR-6M,0.0004900000
2015-08-04,EUR-EURIBOR-6M,0.0004800000
2015-08-05,EUR-EURIBOR-6M,0.0004800000
2015-08-06,EUR-EURIBOR-6M,0.0004700000
2015-08-07,EUR-EURIBOR-6M,0.0004600000
2015-08-10,EUR-EURIBOR-6M,0.0004800000
2015-08-11,EUR-EURIBOR-6M,0.0004600000
2015-08-12,EUR-EURIBOR-6M,0.0004600000
2015-08-13,EUR-EURIBOR-6M,0.0004600000
2015-08-14,EUR-EURIBOR-6M,0.0004600000
2015-08-17,EUR-EURIBOR-6M,0.0004400000
2015-08-18,EUR-EURIBOR-6M,0.0004300000
2015-08-19,EUR-EURIBOR-6M,0.0004200000
2015-08-20,EUR-EURIBOR-6M,0.0004200000
2015-08-21,EUR-EURIBOR-6M,0.0004200000
2015-08-24,EUR-EURIBOR-6M,0.0004100000
2015-08-25,EUR-EURIBOR-6M,0.0004100000
2015-08-26,EUR-EURIBOR-6M,0.0003900000
2015-08-27,EUR-EURIBOR-6M,0.0003900000
2015-08-28,EUR-EURIBOR-6M,0.0004000000
2015-08-31,EUR-EURIBOR-6M,0.0003900000
2015-09-01,EUR-EURIBOR-6M,0.0003900000
2015-09-02,EUR-EURIBOR-6M,0.0003900000
2015-09-03,EUR-EURIBOR-6M,0.0003800000
2015-09-04,EUR-EURIBOR-6M,0.0003800000
2015-09-07,EUR-EURIBOR-6M,0.0003800000
2015-09-08,EUR-EURIBOR-6M,0.0003800000
2015-09-09,EUR-EURIBOR-6M,0.0003800000
2015-09-10,EUR-EURIBOR-6M,0.0003800000
2015-09-11,EUR-EURIBOR-6M,0.0003700000
2015-09-14,EUR-EURIBOR-6M,0.0003700000
2015-09-15,EUR-EURIBOR-6M,0.0003600000
2015-09-16,EUR-EURIBOR-6M,0.0003600000
2015-09-17,EUR-EURIBOR-6M,0.0003600000
2015-09-18,EUR-EURIBOR-6M,0.0003600000
2015-09-21,EUR-EURIBOR-6M,0.0003600000
2015-09-22,EUR-EURIBOR-6M,0.0003400000
2015-09-23,EUR-EURIBOR-6M,0.0003300000
2015-09-24,EUR-EURIBOR-6M,0.0003200000
2015-09-25,EUR-EURIBOR-6M,0.0003000000
2015-09-28,EUR-EURIBOR-6M,0.0002900000
2015-09-29,EUR-EURIBOR-6M,0.0002900000
2015-09-30,EUR-EURIBOR-6M,0.0002900000
2015-10-01,EUR-EURIBOR-6M,0.0002700000
2015-10-02,EUR-EURIBOR-6M,0.0002600000
2015-10-05,EUR-EURIBOR-6M,0.0002700000
2015-10-06,EUR-EURIBOR-6M,0.0002700000
2015-10-07,EUR-EURIBOR-6M,0.0002800000
2015-10-08,EUR-EURIBOR-6M,0.0002800000
2015-10-09,EUR-EURIBOR-6M,0.0002800000
2015-10-12,EUR-EURIBOR-6M,0.0002700000
2015-10-13,EUR-EURIBOR-6M,0.0002600000
2015-10-14,EUR-EURIBOR-6M,0.0002700000
2015-10-15,EUR-EURIBOR-6M,0.0002400000
2015-10-16,EUR-EURIBOR-6M,0.0002100000
2015-10-19,EUR-EURIBOR-6M,0.0001900000
2015-10-20,EUR-EURIBOR-6M,0.0001800000
2015-10-21,EUR-EURIBOR-6M,0.0001900000
2015-10-22,EUR-EURIBOR-6M,0.0001900000
2015-10-23,EUR-EURIBOR-6M,0.0001000000
2015-10-26,EUR-EURIBOR-6M,0.0011000000
2015-10-27,EUR-EURIBOR-6M,0.0010800000
2015-10-28,EUR-EURIBOR-6M,0.0010400000
2015-10-29,EUR-EURIBOR-6M,0.0010400000
2015-10-30,EUR-EURIBOR-6M,0.0010700000
2015-11-02,EUR-EURIBOR-6M,0.0010900000
2015-11-03,EUR-EURIBOR-6M,0.0010600000
2015-11-04,EUR-EURIBOR-6M,0.0000000000
2015-11-05,EUR-EURIBOR-6M,0.0009800000
2015-11-06,EUR-EURIBOR-6M,-0.0000200000
2015-11-09,EUR-EURIBOR-6M,0.0010100000
2015-11-10,EUR-EURIBOR-6M,-0.0000400000
2015-11-11,EUR-EURIBOR-6M,-0.0000600000
2015-11-12,EUR-EURIBOR-6M,-0.0001100000
2015-11-13,EUR-EURIBOR-6M,-0.0001100000
2015-11-16,EUR-EURIBOR-6M,-0.0001300000
2015-11-17,EUR-EURIBOR-6M,-0.0001500000
2015-11-18,EUR-EURIBOR-6M,-0.0001500000
2015-11-19,EUR-EURIBOR-6M,-0.0001900000
2015-11-20,EUR-EURIBOR-6M,-0.0002400000
2015-11-23,EUR-EURIBOR-6M,-0.0003000000
2015-11-24,EUR-EURIBOR-6M,-0.0003300000
2015-11-25,EUR-EURIBOR-6M,-0.0003100000
2015-11-26,EUR-EURIBOR-6M,-0.0003900000
2015-11-27,EUR-EURIBOR-6M,-0.0004000000
2015-11-30,EUR-EURIBOR-6M,-0.0004300000
2015-12-01,EUR-EURIBOR-6M,-0.0004500000
2015-12-02,EUR-EURIBOR-6M,-0.0004800000
2015-12-03,EUR-EURIBOR-6M,-0.0005100000
2015-12-04,EUR-EURIBOR-6M,-0.0003000000
2015-12-07,EUR-EURIBOR-6M,-0.0003100000
2015-12-08,EUR-EURIBOR-6M,-0.0003300000
2015-12-09,EUR-EURIBOR-6M,-0.0003400000
2015-12-10,EUR-EURIBOR-6M,-0.0003600000
2015-12-11,EUR-EURIBOR-6M,-0.0003800000
2015-12-14,EUR-EURIBOR-6M,-0.0003900000
2015-12-15,EUR-EURIBOR-6M,-0.0004100000
2015-12-16,EUR-EURIBOR-6M,-0.0004100000
2015-12-17,EUR-EURIBOR-6M,-0.0004100000
2015-12-18,EUR-EURIBOR-6M,-0.0004100000
2015-12-21,EUR-EURIBOR-6M,-0.0004100000
2015-12-22,EUR-EURIBOR-6M,-0.0004100000
2015-12-23,EUR-EURIBOR-6M,-0.0004100000
2015-12-24,EUR-EURIBOR-6M,-0.0004000000
2015-12-28,EUR-EURIBOR-6M,-0.0004000000
2015-12-29,EUR-EURIBOR-6M,-0.0004200000
2015-12-30,EUR-EURIBOR-6M,-0.0004100000
2015-12-31,EUR-EURIBOR-6M,-0.0004000000
2016-01-04,EUR-EURIBOR-6M,-0.0004100000
2016-01-05,EUR-EURIBOR-6M,-0.0004100000
2016-01-06,EUR-EURIBOR-6M,-0.0004400000
2016-01-07,EUR-EURIBOR-6M,-0.0005000000
2016-01-08,EUR-EURIBOR-6M,-0.0005100000
2016-01-11,EUR-EURIBOR-6M,-0.0005200000
2016-01-12,EUR-EURIBOR-6M,-0.0005300000
2016-01-13,EUR-EURIBOR-6M,-0.0005400000
2016-01-14,EUR-EURIBOR-6M,-0.0005300000
2016-01-15,EUR-EURIBOR-6M,-0.0005400000
2016-01-18,EUR-EURIBOR-6M,-0.0005400000
2016-01-19,EUR-EURIBOR-6M,-0.0005600000
2016-01-20,EUR-EURIBOR-6M,-0.0006100000
2016-01-21,EUR-EURIBOR-6M,-0.0006500000
2016-01-22,EUR-EURIBOR-6M,-0.0007400000
2016-01-25,EUR-EURIBOR-6M,-0.0007700000
2016-01-26,EUR-EURIBOR-6M,-0.0008200000
2016-01-27,EUR-EURIBOR-6M,-0.0008200000
2016-01-28,EUR-EURIBOR-6M,-0.0008300000
2016-01-29,EUR-EURIBOR-6M,-0.0008900000
2016-02-01,EUR-EURIBOR-6M,-0.0009400000
2016-02-02,EUR-EURIBOR-6M,-0.0009400000
2016-02-03,EUR-EURIBOR-6M,-0.0009600000
2016-02-04,EUR-EURIBOR-6M,-0.0010200000
2015-08-01,FRHICP,100.3600000000
2015-09-01,FRHICP,99.9900000000
2015-10-01,FRHICP,100.0700000000
2015-11-01,FRHICP,99.8600000000
2015-12-01,FRHICP,100.0900000000
2016-01-01,FRHICP,99.0200000000
2015-08-03,GBP-LIBOR-12M,0.0107088000
2015-08-04,GBP-LIBOR-12M,0.0107025000
2015-08-05,GBP-LIBOR-12M,0.0108431000
2015-08-06,GBP-LIBOR-12M,0.0108275000
2015-08-07,GBP-LIBOR-12M,0.0107056000
2015-08-10,GBP-LIBOR-12M,0.0106938000
2015-08-11,GBP-LIBOR-12M,0.0106438000
2015-08-12,GBP-LIBOR-12M,0.0105438000
2015-08-13,GBP-LIBOR-12M,0.0105563000
2015-08-14,GBP-LIBOR-12M,0.0105525000
2015-08-17,GBP-LIBOR-12M,0.0105713000
2015-08-18,GBP-LIBOR-12M,0.0106088000
2015-08-19,GBP-LIBOR-12M,0.0106088000
2015-08-20,GBP-LIBOR-12M,0.0105900000
2015-08-21,GBP-LIBOR-12M,0.0105588000
2015-08-24,GBP-LIBOR-12M,0.0105025000
2015-08-25,GBP-LIBOR-12M,0.0104650000
2015-08-26,GBP-LIBOR-12M,0.0104650000
2015-08-27,GBP-LIBOR-12M,0.0104900000
2015-08-28,GBP-LIBOR-12M,0.0104900000
2015-09-01,GBP-LIBOR-12M,0.0105431000
2015-09-02,GBP-LIBOR-12M,0.0105400000
2015-09-03,GBP-LIBOR-12M,0.0105306000
2015-09-04,GBP-LIBOR-12M,0.0104838000
2015-09-07,GBP-LIBOR-12M,0.0104994000
2015-09-08,GBP-LIBOR-12M,0.0105025000
2015-09-09,GBP-LIBOR-12M,0.0105306000
2015-09-10,GBP-LIBOR-12M,0.0105556000
2015-09-11,GBP-LIBOR-12M,0.0105438000
2015-09-14,GBP-LIBOR-12M,0.0105438000
2015-09-15,GBP-LIBOR-12M,0.0105688000
2015-09-16,GBP-LIBOR-12M,0.0107250000
2015-09-17,GBP-LIBOR-12M,0.0106963000
2015-09-18,GBP-LIBOR-12M,0.0105213000
2015-09-21,GBP-LIBOR-12M,0.0105025000
2015-09-22,GBP-LIBOR-12M,0.0104650000
2015-09-23,GBP-LIBOR-12M,0.0104525000
2015-09-24,GBP-LIBOR-12M,0.0104400000
2015-09-25,GBP-LIBOR-12M,0.0104275000
2015-09-28,GBP-LIBOR-12M,0.0104713000
2015-09-29,GBP-LIBOR-12M,0.0104088000
2015-09-30,GBP-LIBOR-12M,0.0104150000
2015-10-01,GBP-LIBOR-12M,0.0104150000
2015-10-02,GBP-LIBOR-12M,0.0104400000
2015-10-05,GBP-LIBOR-12M,0.0103150000
2015-10-06,GBP-LIBOR-12M,0.0103275000
2015-10-07,GBP-LIBOR-12M,0.0103688000
2015-10-08,GBP-LIBOR-12M,0.0103813000
2015-10-09,GBP-LIBOR-12M,0.0103938000
2015-10-12,GBP-LIBOR-12M,0.0103813000
2015-10-13,GBP-LIBOR-12M,0.0103275000
2015-10-14,GBP-LIBOR-12M,0.0102838000
2015-10-15,GBP-LIBOR-12M,0.0102400000
2015-10-16,GBP-LIBOR-12M,0.0102713000
2015-10-19,GBP-LIBOR-12M,0.0103213000
2015-10-20,GBP-LIBOR-12M,0.0103088000
2015-10-21,GBP-LIBOR-12M,0.0103275000
2015-10-22,GBP-LIBOR-12M,0.0103150000
2015-10-23,GBP-LIBOR-12M,0.0102500000
2015-10-26,GBP-LIBOR-12M,0.0102650000
2015-10-27,GBP-LIBOR-12M,0.0101875000
2015-10-28,GBP-LIBOR-12M,0.0101750000
2015-10-29,GBP-LIBOR-12M,0.0103000000
2015-10-30,GBP-LIBOR-12M,0.0103875000
2015-11-02,GBP-LIBOR-12M,0.0104750000
2015-11-03,GBP-LIBOR-12M,0.0104813000
2015-11-04,GBP-LIBOR-12M,0.0105563000
2015-11-05,GBP-LIBOR-12M,0.0105813000
2015-11-06,GBP-LIBOR-12M,0.0103313000
2015-11-09,GBP-LIBOR-12M,0.0105400000
2015-11-10,GBP-LIBOR-12M,0.0104338000
2015-11-11,GBP-LIBOR-12M,0.0104275000
2015-11-12,GBP-LIBOR-12M,0.0104400000
2015-11-13,GBP-LIBOR-12M,0.0103838000
2015-11-16,GBP-LIBOR-12M,0.0103338000
2015-11-17,GBP-LIBOR-12M,0.0103369000
2015-11-18,GBP-LIBOR-12M,0.0103400000
2015-11-19,GBP-LIBOR-12M,0.0103400000
2015-11-20,GBP-LIBOR-12M,0.0103088000
2015-11-23,GBP-LIBOR-12M,0.0103088000
2015-11-24,GBP-LIBOR-12M,0.0102775000
2015-11-25,GBP-LIBOR-12M,0.0102650000
2015-11-26,GBP-LIBOR-12M,0.0102650000
2015-11-27,GBP-LIBOR-12M,0.0102650000
2015-11-30,GBP-LIBOR-12M,0.0102525000
2015-12-01,GBP-LIBOR-12M,0.0102806000
2015-12-02,GBP-LIBOR-12M,0.0102400000
2015-12-03,GBP-LIBOR-12M,0.0103056000
2015-12-04,GBP-LIBOR-12M,0.0104650000
2015-12-07,GBP-LIBOR-12M,0.0104650000
2015-12-08,GBP-LIBOR-12M,0.0104494000
2015-12-09,GBP-LIBOR-12M,0.0104650000
2015-12-10,GBP-LIBOR-12M,0.0105013000
2015-12-11,GBP-LIBOR-12M,0.0105513000
2015-12-14,GBP-LIBOR-12M,0.0105513000
2015-12-15,GBP-LIBOR-12M,0.0105763000
2015-12-16,GBP-LIBOR-12M,0.0105775000
2015-12-17,GBP-LIBOR-12M,0.0105619000
2015-12-18,GBP-LIBOR-12M,0.0105775000
2015-12-21,GBP-LIBOR-12M,0.0105650000
2015-12-22,GBP-LIBOR-12M,0.0105588000
2015-12-23,GBP-LIBOR-12M,0.0105650000
2015-12-24,GBP-LIBOR-12M,0.0106119000
2015-12-29,GBP-LIBOR-12M,0.0106244000
2015-12-30,GBP-LIBOR-12M,0.0106900000
2015-12-31,GBP-LIBOR-12M,0.0107025000
2016-01-04,GBP-LIBOR-12M,0.0106900000
2016-01-05,GBP-LIBOR-12M,0.0106088000
2016-01-06,GBP-LIBOR-12M,0.0105088000
2016-01-07,GBP-LIBOR-12M,0.0104400000
2016-01-08,GBP-LIBOR-12M,0.0104400000
2016-01-11,GBP-LIBOR-12M,0.0104400000
2016-01-12,GBP-LIBOR-12M,0.0103688000
2016-01-13,GBP-LIBOR-12M,0.0103500000
2016-01-14,GBP-LIBOR-12M,0.0103250000
2016-01-15,GBP-LIBOR-12M,0.0103063000
2016-01-18,GBP-LIBOR-12M,0.0102125000
2016-01-19,GBP-LIBOR-12M,0.0102338000
2016-01-20,GBP-LIBOR-12M,0.0101313000
2016-01-21,GBP-LIBOR-12M,0.0101313000
2016-01-22,GBP-LIBOR-12M,0.0101500000
2016-01-25,GBP-LIBOR-12M,0.0101188000
2016-01-26,GBP-LIBOR-12M,0.0101000000
2016-01-27,GBP-LIBOR-12M,0.0101063000
2016-01-28,GBP-LIBOR-12M,0.0100900000
2016-01-29,GBP-LIBOR-12M,0.0099713000
2016-02-01,GBP-LIBOR-12M,0.0099525000
2016-02-02,GBP-LIBOR-12M,0.0099525000
2016-02-03,GBP-LIBOR-12M,0.0099775000
2016-02-04,GBP-LIBOR-12M,0.0099963000
2015-08-03,GBP-LIBOR-1M,0.0050681000
2015-08-04,GBP-LIBOR-1M,0.0050681000
2015-08-05,GBP-LIBOR-1M,0.0050600000
2015-08-06,GBP-LIBOR-1M,0.0050569000
2015-08-07,GBP-LIBOR-1M,0.0050538000
2015-08-10,GBP-LIBOR-1M,0.0050631000
2015-08-11,GBP-LIBOR-1M,0.0050631000
2015-08-12,GBP-LIBOR-1M,0.0050788000
2015-08-13,GBP-LIBOR-1M,0.0050913000
2015-08-14,GBP-LIBOR-1M,0.0050913000
2015-08-17,GBP-LIBOR-1M,0.0050788000
2015-08-18,GBP-LIBOR-1M,0.0050538000
2015-08-19,GBP-LIBOR-1M,0.0050631000
2015-08-20,GBP-LIBOR-1M,0.0050725000
2015-08-21,GBP-LIBOR-1M,0.0050631000
2015-08-24,GBP-LIBOR-1M,0.0050881000
2015-08-25,GBP-LIBOR-1M,0.0050788000
2015-08-26,GBP-LIBOR-1M,0.0050788000
2015-08-27,GBP-LIBOR-1M,0.0050756000
2015-08-28,GBP-LIBOR-1M,0.0050600000
2015-09-01,GBP-LIBOR-1M,0.0050525000
2015-09-02,GBP-LIBOR-1M,0.0050525000
2015-09-03,GBP-LIBOR-1M,0.0050556000
2015-09-04,GBP-LIBOR-1M,0.0050619000
2015-09-07,GBP-LIBOR-1M,0.0050681000
2015-09-08,GBP-LIBOR-1M,0.0050913000
2015-09-09,GBP-LIBOR-1M,0.0050506000
2015-09-10,GBP-LIBOR-1M,0.0050538000
2015-09-11,GBP-LIBOR-1M,0.0050663000
2015-09-14,GBP-LIBOR-1M,0.0050788000
2015-09-15,GBP-LIBOR-1M,0.0050913000
2015-09-16,GBP-LIBOR-1M,0.0050975000
2015-09-17,GBP-LIBOR-1M,0.0050850000
2015-09-18,GBP-LIBOR-1M,0.0050756000
2015-09-21,GBP-LIBOR-1M,0.0050788000
2015-09-22,GBP-LIBOR-1M,0.0050694000
2015-09-23,GBP-LIBOR-1M,0.0050944000
2015-09-24,GBP-LIBOR-1M,0.0050856000
2015-09-25,GBP-LIBOR-1M,0.0050944000
2015-09-28,GBP-LIBOR-1M,0.0050819000
2015-09-29,GBP-LIBOR-1M,0.0050819000
2015-09-30,GBP-LIBOR-1M,0.0050819000
2015-10-01,GBP-LIBOR-1M,0.0050788000
2015-10-02,GBP-LIBOR-1M,0.0050819000
2015-10-05,GBP-LIBOR-1M,0.0050788000
2015-10-06,GBP-LIBOR-1M,0.0050819000
2015-10-07,GBP-LIBOR-1M,0.0050819000
2015-10-08,GBP-LIBOR-1M,0.0050819000
2015-10-09,GBP-LIBOR-1M,0.0050725000
2015-10-12,GBP-LIBOR-1M,0.0050975000
2015-10-13,GBP-LIBOR-1M,0.0050663000
2015-10-14,GBP-LIBOR-1M,0.0050663000
2015-10-15,GBP-LIBOR-1M,0.0050663000
2015-10-16,GBP-LIBOR-1M,0.0050631000
2015-10-19,GBP-LIBOR-1M,0.0050756000
2015-10-20,GBP-LIBOR-1M,0.0050631000
2015-10-21,GBP-LIBOR-1M,0.0050506000
2015-10-22,GBP-LIBOR-1M,0.0050756000
2015-10-23,GBP-LIBOR-1M,0.0050600000
2015-10-26,GBP-LIBOR-1M,0.0050663000
2015-10-27,GBP-LIBOR-1M,0.0050631000
2015-10-28,GBP-LIBOR-1M,0.0050569000
2015-10-29,GBP-LIBOR-1M,0.0050944000
